"No.","Time","Source","Destination","Protocol","Length","Info"
"400945","3204.285777348","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3134)"
"400947","3204.286162408","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401085","3205.289755529","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401087","3205.292772196","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3135) [Deviceb'Device - 1']"
"401088","3205.293171342","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401091","3205.295618500","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3135)"
"401093","3205.295981447","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401121","3206.299535667","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401123","3206.302445251","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3136) [Deviceb'Device - 1']"
"401124","3206.302834669","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401127","3206.305288359","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3136)"
"401129","3206.305604267","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401153","3207.309341026","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401155","3207.314024020","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3137) [Deviceb'Device - 1']"
"401157","3207.318379544","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401159","3207.320767720","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3137)"
"401161","3207.321073048","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401194","3208.325316600","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401196","3208.328180818","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3138) [Deviceb'Device - 1']"
"401197","3208.328598089","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401200","3208.331014267","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3138)"
"401202","3208.331948337","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401214","3209.335901752","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401216","3209.338764899","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3139) [Deviceb'Device - 1']"
"401217","3209.339183772","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401220","3209.341681716","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3139)"
"401222","3209.342209726","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401240","3210.346977487","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401242","3210.349838990","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3140) [Deviceb'Device - 1']"
"401243","3210.350261110","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401246","3210.352651820","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3140)"
"401248","3210.353122743","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401260","3211.357707650","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401262","3211.360627033","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3141) [Deviceb'Device - 1']"
"401263","3211.361117662","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401266","3211.363353179","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3141)"
"401268","3211.364038868","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401339","3212.367825044","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401341","3212.370857421","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3142) [Deviceb'Device - 1']"
"401343","3212.375262739","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401346","3212.377602413","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3142)"
"401348","3212.377877364","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401450","3213.381539487","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401452","3213.384434483","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3143) [Deviceb'Device - 1']"
"401453","3213.384840012","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401456","3213.387396777","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3143)"
"401458","3213.387793509","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401491","3214.390904131","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401493","3214.393935456","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3144) [Deviceb'Device - 1']"
"401494","3214.394403853","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401497","3214.396867602","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3144)"
"401499","3214.397791744","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401511","3215.401290394","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401513","3215.404191923","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3145) [Deviceb'Device - 1']"
"401514","3215.404608582","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401517","3215.407069505","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3145)"
"401519","3215.407919156","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401536","3216.411995444","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401538","3216.415023162","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3146) [Deviceb'Device - 1']"
"401539","3216.415430353","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401542","3216.417917076","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3146)"
"401544","3216.418305001","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401594","3217.421829065","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401596","3217.424845722","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3147) [Deviceb'Device - 1']"
"401598","3217.429192859","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401600","3217.431499120","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3147)"
"401602","3217.431805721","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401618","3218.436166293","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401620","3218.439407786","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3148) [Deviceb'Device - 1']"
"401621","3218.439789038","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401624","3218.443902103","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3148)"
"401626","3218.444531896","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401660","3219.448548761","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401662","3219.451463975","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3149) [Deviceb'Device - 1']"
"401663","3219.451865306","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401666","3219.454358460","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3149)"
"401668","3219.454937778","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401677","3220.458797658","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401679","3220.461695409","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3150) [Deviceb'Device - 1']"
"401680","3220.462092652","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401683","3220.464555108","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3150)"
"401685","3220.465011874","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401700","3221.468759405","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401702","3221.471749350","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3151) [Deviceb'Device - 1']"
"401703","3221.472145801","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401706","3221.474565847","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3151)"
"401708","3221.475441527","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401722","3222.480269027","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401724","3222.483178520","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3152) [Deviceb'Device - 1']"
"401726","3222.487619345","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401728","3222.489970250","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3152)"
"401730","3222.490757592","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401752","3223.494626299","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401754","3223.497652092","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3153) [Deviceb'Device - 1']"
"401755","3223.498018447","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401758","3223.500552057","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3153)"
"401760","3223.501016427","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"401789","3224.505088613","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"401791","3224.508078819","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3154) [Deviceb'Device - 1']"
"401792","3224.508457466","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"401795","3224.510983793","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3154)"
"401797","3224.511948000","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402366","3225.515515703","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402368","3225.518542589","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3155) [Deviceb'Device - 1']"
"402369","3225.518944009","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402372","3225.521492408","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3155)"
"402374","3225.521931650","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402391","3226.526358926","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402393","3226.529278949","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3156) [Deviceb'Device - 1']"
"402394","3226.529675881","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402397","3226.532082421","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3156)"
"402399","3226.532770345","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402411","3227.536396915","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402413","3227.539268676","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3157) [Deviceb'Device - 1']"
"402415","3227.543716545","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402417","3227.546110882","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3157)"
"402419","3227.546518324","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402440","3228.550359714","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402442","3228.553759477","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3158) [Deviceb'Device - 1']"
"402443","3228.554075596","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402447","3228.556586854","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3158)"
"402449","3228.557090148","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402647","3229.560960246","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402649","3229.563959940","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3159) [Deviceb'Device - 1']"
"402650","3229.564540700","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402653","3229.566822364","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3159)"
"402655","3229.567420427","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402667","3230.571763905","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402669","3230.574665954","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3160) [Deviceb'Device - 1']"
"402670","3230.575071172","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402673","3230.577573654","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3160)"
"402675","3230.578429325","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402687","3231.582262530","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402689","3231.585116177","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3161) [Deviceb'Device - 1']"
"402690","3231.585517418","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402693","3231.587974704","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3161)"
"402695","3231.588864941","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402707","3232.593522901","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402709","3232.596330331","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3162) [Deviceb'Device - 1']"
"402710","3232.596763742","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402713","3232.599698934","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3162)"
"402715","3232.600113750","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402730","3233.603803129","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402732","3233.606790359","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3163) [Deviceb'Device - 1']"
"402733","3233.607243768","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402736","3233.609655959","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3163)"
"402738","3233.609909399","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402769","3234.613264989","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402771","3234.616270293","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3164) [Deviceb'Device - 1']"
"402772","3234.616683807","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402775","3234.619185256","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3164)"
"402777","3234.619442524","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402793","3235.623299827","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402795","3235.626223186","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3165) [Deviceb'Device - 1']"
"402796","3235.626620289","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402799","3235.629015066","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3165)"
"402801","3235.629455651","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402814","3236.633708848","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402816","3236.636607571","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3166) [Deviceb'Device - 1']"
"402817","3236.637044719","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402820","3236.639539837","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3166)"
"402822","3236.640034053","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402837","3237.644684546","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402839","3237.647289412","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3167) [Deviceb'Device - 1']"
"402841","3237.651630648","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402843","3237.654212119","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3167)"
"402845","3237.654993951","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402861","3238.659285597","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402863","3238.663313569","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3168) [Deviceb'Device - 1']"
"402864","3238.663815460","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402867","3238.666202764","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3168)"
"402869","3238.666652226","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402888","3239.670550500","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402890","3239.673549121","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3169) [Deviceb'Device - 1']"
"402891","3239.673951814","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402894","3239.676527996","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3169)"
"402896","3239.676860836","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402927","3240.680692538","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402929","3240.683395790","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3170) [Deviceb'Device - 1']"
"402930","3240.683797200","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402933","3240.686584472","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3170)"
"402935","3240.687239924","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402956","3241.690799092","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402958","3241.693688136","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3171) [Deviceb'Device - 1']"
"402959","3241.694101810","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"402962","3241.696529550","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=3171)"
"402964","3241.697314568","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"402972","3242.701523230","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"402974","3242.705119654","192.168.15.4","192.168.15.3","MQTT","348","Publish Message (id=3172) [Deviceb'Device - 1']"
"402975","3242.705134412","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
