"No.","Time","Source","Destination","Protocol","Length","Info"
"169900","1031.879549279","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"169902","1031.881892709","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1008) [Deviceb'Device - 2']"
"169903","1031.882306781","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"169906","1031.884661142","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1008)"
"169908","1031.885369141","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"169927","1032.889362273","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"169929","1032.892225526","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1009) [Deviceb'Device - 2']"
"169931","1032.896576091","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"169933","1032.899016925","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1009)"
"169935","1032.899444213","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"169950","1033.903568716","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"169952","1033.906442218","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1010) [Deviceb'Device - 2']"
"169954","1033.906838277","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"169957","1033.909294931","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1010)"
"169959","1033.910000355","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"169970","1034.914242828","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"169972","1034.917113826","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1011) [Deviceb'Device - 2']"
"169973","1034.917611607","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"169976","1034.919909131","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1011)"
"169978","1034.920634021","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"169992","1035.924841520","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"169994","1035.927604765","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1012) [Deviceb'Device - 2']"
"169995","1035.928004861","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"169998","1035.930455274","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1012)"
"170000","1035.931115212","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"170012","1036.934967070","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"170014","1036.937895136","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1013) [Deviceb'Device - 2']"
"170015","1036.938205793","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"170018","1036.940713574","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1013)"
"170020","1036.941338035","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"170059","1037.945090836","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"170061","1037.947727510","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1014) [Deviceb'Device - 2']"
"170063","1037.952079979","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"170065","1037.954490757","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1014)"
"170067","1037.955199326","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"170101","1038.958876194","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"170103","1038.961779002","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1015) [Deviceb'Device - 2']"
"170104","1038.962167777","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"170107","1038.964615896","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1015)"
"170109","1038.965269572","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"170137","1039.969550281","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"170139","1039.971765850","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1016) [Deviceb'Device - 2']"
"170140","1039.972206463","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"170143","1039.974645183","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1016)"
"170145","1039.975365455","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171600","1040.979804926","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171602","1040.982633303","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1017) [Deviceb'Device - 2']"
"171603","1040.983061272","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171606","1040.985454036","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1017)"
"171608","1040.986159770","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171624","1041.989849404","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171626","1041.992718989","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1018) [Deviceb'Device - 2']"
"171627","1041.993126710","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171630","1041.995537027","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1018)"
"171632","1041.996372787","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171644","1043.000789136","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171646","1043.003687646","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1019) [Deviceb'Device - 2']"
"171648","1043.007992114","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171650","1043.010402631","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1019)"
"171652","1043.011170633","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171663","1044.015314706","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171665","1044.018181125","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1020) [Deviceb'Device - 2']"
"171666","1044.018575650","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171669","1044.021036392","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1020)"
"171671","1044.021945401","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171684","1045.025868437","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171686","1045.030555758","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1021) [Deviceb'Device - 2']"
"171687","1045.031019746","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171690","1045.033330414","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1021)"
"171692","1045.033709902","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171704","1046.038088851","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171706","1046.040990577","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1022) [Deviceb'Device - 2']"
"171707","1046.041381646","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171710","1046.043938059","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1022)"
"171712","1046.044594560","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171724","1047.049032772","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171726","1047.051904681","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1023) [Deviceb'Device - 2']"
"171727","1047.052284089","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171730","1047.054330528","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1023)"
"171732","1047.055172319","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171747","1048.059170770","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171749","1048.062028432","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1024) [Deviceb'Device - 2']"
"171751","1048.066403754","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171753","1048.068845941","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1024)"
"171755","1048.069673906","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171767","1049.074010165","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171769","1049.076522745","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1025) [Deviceb'Device - 2']"
"171770","1049.076937018","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171773","1049.079420083","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1025)"
"171775","1049.080305276","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171783","1050.084719314","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171785","1050.087618675","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1026) [Deviceb'Device - 2']"
"171786","1050.088034581","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171789","1050.090386708","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1026)"
"171791","1050.091065491","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"171804","1051.105290927","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"171806","1051.108041187","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1027) [Deviceb'Device - 2']"
"171807","1051.108463425","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"171810","1051.110883350","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1027)"
"171812","1051.111861620","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174074","1052.115990889","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174079","1052.118859342","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1028) [Deviceb'Device - 2']"
"174080","1052.119281681","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174083","1052.121717706","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1028)"
"174085","1052.122333761","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174105","1053.126963908","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174107","1053.129856597","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1029) [Deviceb'Device - 2']"
"174109","1053.134224976","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174111","1053.136694274","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1029)"
"174113","1053.137068221","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174132","1054.141171914","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174134","1054.144041138","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1030) [Deviceb'Device - 2']"
"174135","1054.144513171","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174138","1054.147294850","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1030)"
"174140","1054.147681310","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174177","1055.151768030","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174179","1055.154817285","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1031) [Deviceb'Device - 2']"
"174180","1055.155816504","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174184","1055.157740662","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1031)"
"174186","1055.158325948","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174208","1056.162055183","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174210","1056.165028484","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1032) [Deviceb'Device - 2']"
"174211","1056.165420696","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174214","1056.167992668","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1032)"
"174216","1056.168407743","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174228","1057.172035656","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174230","1057.174944917","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1033) [Deviceb'Device - 2']"
"174231","1057.175332229","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174234","1057.177832716","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1033)"
"174236","1057.178336298","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174249","1058.182188748","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174251","1058.185189792","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1034) [Deviceb'Device - 2']"
"174253","1058.189562198","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174255","1058.191987754","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1034)"
"174257","1058.192295696","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174272","1059.196457037","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174274","1059.199459203","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1035) [Deviceb'Device - 2']"
"174275","1059.199846405","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174278","1059.202227536","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1035)"
"174280","1059.202682296","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174292","1060.205888374","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174294","1060.208900879","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1036) [Deviceb'Device - 2']"
"174295","1060.209309582","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174298","1060.211706343","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1036)"
"174300","1060.212252917","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174312","1061.216202078","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174314","1061.218973157","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1037) [Deviceb'Device - 2']"
"174315","1061.219417276","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174318","1061.221847000","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1037)"
"174320","1061.222929406","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174332","1062.231157378","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174334","1062.234145518","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1038) [Deviceb'Device - 2']"
"174335","1062.234559400","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174338","1062.237627872","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1038)"
"174340","1062.238156992","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174352","1063.241584619","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174354","1063.244435839","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1039) [Deviceb'Device - 2']"
"174356","1063.248791183","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174358","1063.251191642","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1039)"
"174360","1063.251561922","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174383","1064.254884702","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174385","1064.257849708","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1040) [Deviceb'Device - 2']"
"174386","1064.258266566","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174389","1064.260720806","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1040)"
"174391","1064.261139097","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174400","1065.264749562","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174402","1065.267732532","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1041) [Deviceb'Device - 2']"
"174403","1065.268119233","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174406","1065.270525913","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1041)"
"174408","1065.270935016","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"174420","1066.275123233","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"174422","1066.279688034","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1042) [Deviceb'Device - 2']"
"174423","1066.280092378","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"174426","1066.282500481","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1042)"
"174428","1066.283193120","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"175905","1067.286907281","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"175907","1067.289862278","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1043) [Deviceb'Device - 2']"
"175908","1067.290302540","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"175911","1067.292656681","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1043)"
"175913","1067.293410155","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
"175925","1068.297098319","192.168.15.4","192.168.15.3","MQTT","90","Connect Command"
"175927","1068.300110494","192.168.15.4","192.168.15.3","MQTT","97","Publish Message (id=1044) [Deviceb'Device - 2']"
"175929","1068.304867066","192.168.15.3","192.168.15.4","MQTT","70","Connect Ack"
"175931","1068.307436003","192.168.15.3","192.168.15.4","MQTT","70","Publish Ack (id=1044)"
"175933","1068.307847831","192.168.15.4","192.168.15.3","MQTT","68","Disconnect Req"
